0.5888117267178897 0.589289774106356
0.5895810842337025 0.589909741813273
0.5884608199184892 0.588532802269396
0.5882221415970613 0.5882789697688299
0.5880440799921864 0.5881880446940001
0.5878735954768809 0.5879380007382186
0.5893587050324323 0.5894382644729083
0.5903588808555588 0.5904763257438804
0.5906543873487552 0.5908476031327683
0.5911052241781191 0.5911544752603184
0.5914992328357143 0.5915977350001131
0.5917356055316325 0.5917813928491625
0.5919645421192826 0.5919874357780476
0.5923193938301402 0.5923613655378761
0.5928802884698829 0.5929337070070013
0.593063437740003 0.5931855372534164
0.5934831548173616 0.5936395948189224
0.5925063587100544 0.5925330679786136
0.72617394046058 0.726380921817829
0.7273357067883642 0.7273957981501462
0.7276228099613224 0.7277096085950074
0.7283305526667542 0.7287178081093488
0.7289848808283798 0.7291317708238467
0.7293788130889503 0.7294989958125141
0.7295991480821507 0.7296659162619084
0.730173354428067 0.7304738112369767
0.7307675912279106 0.7308477130436198
0.7309345116773049 0.7309879262211111
0.7312149380322873 0.7313217671198996
0.7321763998207983 0.7322565216365076
0.7325235943555384 0.7325636552633931
0.732737252530763 0.7328374048003997
0.7292719840013379 0.7293253985451441
0.7331245079733579 0.7332580443328733
0.7334583488721464 0.7335384706878557
0.7344531947505364 0.7345066092943425
0.6903625386009435 0.6904798686021142
0.6912229586095284 0.6913663619442926
0.6917574619481949 0.6918878286161623
0.6924744786220156 0.6928003952919342
0.6934261552981777 0.6935434852993484
0.6946255286434779 0.6947298219778519
0.6952252153161281 0.695329508650502
0.6948471519790226 0.6948992986462096
0.8146871937022154 0.8147643816299818
0.8142118785680755 0.8142565663157296
0.8150853209085891 0.8151665713588694
0.8156256364029533 0.8157393870333458
0.8160643888344671 0.8161334517172054
0.8172668954986161 0.8173522084714104
0.818445027027681 0.8186928409010359
0.8188187790989705 0.8190178427021573
0.8195906583766336 0.8197572217997083
0.8200334733306613 0.8200984736908856
0.8203178499066426 0.8204112879244649
0.820906915671175 0.8210044162115114
0.821394418372857 0.8215284816158196
0.8216462947687261 0.8217112951289504
